Montana (PST) SNOTEL Site Hoodoo Basin - NRCS National Water and Climate Center ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
530,8/29/2010,0,48.3,1.8,8.5,1.8,5.2,0
530,8/30/2010,0,48.4,3.4,8.4,1.7,5.1,0
530,8/31/2010,0,48.5,5,11.2,2.6,6.9,0
530,9/1/2010,0,48.8,5.2,8.7,4.6,6,0
530,9/2/2010,0,49.5,3.3,7.7,3.3,5.5,0
530,9/3/2010,0,49.5,7.4,14.7,2.2,8.1,0
530,9/4/2010,0,49.6,12.8,20.6,6.6,13.7,0
530,9/5/2010,0,49.6,7.3,15.7,7.3,12.7,0
530,9/6/2010,0,49.6,1.9,7.4,1.7,3.3,0
530,9/7/2010,0,49.6,4.4,8.6,1.4,5,0
530,9/8/2010,0,49.6,8.1,13.8,4.3,9,0
530,9/9/2010,0,50,5.9,13.3,5.7,9.5,0
530,9/10/2010,0,50.2,5.9,7.8,5.6,6.3,0
530,9/11/2010,0,50.3,2.7,6.2,2.3,4.6,0
530,9/12/2010,0,50.4,5,12.5,2.6,7.4,0
530,9/13/2010,0,50.4,8,15.8,4.1,9.8,0
530,9/14/2010,0,50.4,9.6,17.2,6.1,11.3,0
530,9/15/2010,0,50.4,7.1,15.3,7.1,10.7,0
530,9/16/2010,0,50.4,11.1,16,6.6,11,0
530,9/17/2010,0,50.7,8.7,11.2,7.7,8.7,0
530,9/18/2010,0,50.7,5.4,12.9,5.4,8.4,0
530,9/19/2010,0,50.9,9.2,12.4,5.1,9.2,0
530,9/20/2010,0,51.1,4.2,13.7,4.2,9.1,0
530,9/21/2010,0,51.7,5.7,7.1,4,5.6,0
530,9/22/2010,0,52,2,7.4,2,5,0
530,9/23/2010,0,52,4.4,9.5,0.8,4.8,0
530,9/24/2010,0,52.2,5.4,9.3,2.7,5.5,0
530,9/25/2010,0,52.3,6.1,10.6,4.3,6.8,0
530,9/26/2010,0,52.4,10.6,18.9,5.7,12,0
530,9/27/2010,0,52.4,11.5,16,9.3,12.4,0
530,9/28/2010,0,52.4,11.8,18.6,9,13.6,0
530,9/29/2010,0,52.4,10.4,17.6,9.4,13.3,0
530,9/30/2010,0,52.4,9.8,17.2,9.5,12,0
530,10/1/2010,0,0,10,17.5,8.7,12.1,0
530,10/2/2010,0,0.1,13.1,20.5,8.1,13.3,0
530,10/3/2010,0,0.1,13.8,20.2,10.3,14.7,0
530,10/4/2010,0,0.1,9.3,21.1,9,14.3,0
530,10/5/2010,0,0.3,5.9,9.4,5.9,8.2,0
530,10/6/2010,0,0.3,5.6,10.8,4.9,6.9,0
530,10/7/2010,0,0.3,9.1,13.9,4.9,8.8,0
530,10/8/2010,0,0.6,6.1,11.6,5.9,8.8,0
530,10/9/2010,0,0.7,4.8,7.1,4.8,6.1,0
530,10/10/2010,0,0.7,8.2,10,4.6,7,0
530,10/11/2010,0,1,5,11,5,8,0
530,10/12/2010,0,1,-0.5,5.1,-0.6,2.1,0
530,10/13/2010,0,1,2.9,7.9,-1.6,3.2,0
530,10/14/2010,0,1,6.5,13.8,2.7,7.7,0
530,10/15/2010,0,1,9.4,15.2,5.9,10,0
530,10/16/2010,0,1,-0.8,9.4,-1,3.4,0
530,10/17/2010,0,1,1.2,9.6,-1.1,4.2,0
530,10/18/2010,0,1,0.5,7.7,-0.8,3.4,0
530,10/19/2010,0,1,0.6,6.5,-0.7,2.6,0
530,10/20/2010,0,1,4,9.2,0.2,4.3,0
530,10/21/2010,0,1.1,6.6,13.8,3.6,7.8,0
530,10/22/2010,0,1.1,7.1,13.7,5.3,8.6,0
530,10/23/2010,0,1.1,4.3,9.1,3.7,6.4,0
530,10/24/2010,0,1.1,2.4,6.5,2.4,4.2,0
530,10/25/2010,0.7,1.9,-0.6,2.7,-0.7,1.5,4
530,10/26/2010,1.3,2.5,-1.1,0.8,-1.1,-0.2,10
530,10/27/2010,1.4,2.7,-1.2,-0.8,-2.5,-1.7,11
530,10/28/2010,1.5,2.8,-2.2,1.2,-3,-1.1,11
530,10/29/2010,1.6,3,1.2,3.3,-2.7,0.5,9
530,10/30/2010,1.9,3.2,1,1.9,0.7,1.2,11
530,10/31/2010,1.9,3.3,3.3,4.2,-0.6,1.8,10
530,11/1/2010,2.1,3.7,1.5,3.6,0.6,1.9,8
530,11/2/2010,2.2,3.9,4.7,5.9,1.4,3.8,7
530,11/3/2010,1.6,3.9,1.1,6,0.7,4,6
530,11/4/2010,1.6,3.9,2.7,5,0,2.4,6
530,11/5/2010,1.6,4,5.6,11.7,2.6,6.9,5
530,11/6/2010,1.4,4,6.7,13.7,5.5,8.7,4
530,11/7/2010,1,4,8,9.7,4.3,6.9,4
530,11/8/2010,0.9,4.5,-0.1,9.6,-0.1,4.9,3
530,11/9/2010,1,4.7,-3.1,0.1,-3.1,-1.1,4
530,11/10/2010,1,4.7,-4,-1.1,-5.9,-3.6,4
530,11/11/2010,0.9,4.7,-2.8,0,-4.8,-3.2,5
530,11/12/2010,1,4.8,-1.8,-1.5,-3.1,-2.4,6
530,11/13/2010,1,4.9,-3.2,-0.7,-3.2,-2.1,6
530,11/14/2010,1.2,5,-2.3,-1.9,-3.5,-2.7,6
530,11/15/2010,1.3,5.1,1.5,1.8,-2.3,0,6
530,11/16/2010,1.9,5.8,2.1,2.1,0.5,1.1,9
530,11/17/2010,2.9,6.8,-0.4,2.3,-1.2,-0.3,16
530,11/18/2010,3.3,7.2,0.3,0.7,-0.9,-0.1,18
530,11/19/2010,3.9,7.7,-5.3,0.5,-5.7,-2.8,23
530,11/20/2010,3.7,7.7,-8.6,-2.3,-9.1,-6.3,21
530,11/21/2010,3.8,7.7,-11.6,-5.4,-11.6,-8.4,22
530,11/22/2010,3.9,7.8,-6.1,-6.1,-12.6,-8.9,22
530,11/23/2010,4.5,8.3,-14.6,-5.9,-14.6,-8.7,34
530,11/24/2010,4.7,8.4,-21,-14.4,-21.1,-17.4,33
530,11/25/2010,4.7,8.6,-17.4,-17.3,-22.5,-20.2,32
530,11/26/2010,5,9.1,-7.1,-7.1,-17.4,-11.9,28
530,11/27/2010,5.3,9.5,-2.7,-2.6,-7.1,-4,30
530,11/28/2010,5.7,9.9,-4.8,-0.8,-4.8,-2.8,32
530,11/29/2010,5.7,9.9,-8.6,-4.8,-8.6,-6.6,29
530,11/30/2010,5.7,9.9,-8.9,-6.7,-9.8,-8.5,29
530,12/1/2010,5.9,10.2,-2.4,-2.4,-8.9,-5.6,29
530,12/2/2010,6.3,10.6,-0.9,-0.5,-2.5,-1.5,31
530,12/3/2010,6.9,11.2,-3.3,0.6,-3.3,-1.1,34
530,12/4/2010,6.8,11.2,-9.1,-3.3,-9.2,-5.9,33
530,12/5/2010,6.7,11.2,-10.6,-6.4,-10.6,-8.8,31
530,12/6/2010,6.7,11.2,-6.8,-5.7,-11.4,-8.6,30
530,12/7/2010,6.8,11.4,-0.6,0.2,-6.8,-3,29
530,12/8/2010,6.9,11.4,0.4,1.5,-0.6,0.2,28
530,12/9/2010,7.5,12.1,-0.4,1.3,-1.1,0.4,36
530,12/10/2010,8.9,13.5,-0.1,-0.1,-0.6,-0.4,45
530,12/11/2010,9.7,14,-3.3,-0.1,-3.4,-2.4,48
530,12/12/2010,9.9,14.3,-2.2,-2.2,-4.1,-3.2,48
530,12/13/2010,11.4,15.5,1.7,2.7,-2.2,1.4,47
530,12/14/2010,12.4,16.6,1.8,2.1,1.3,1.6,50
530,12/15/2010,13.6,17.6,-3.9,2.2,-3.9,-0.9,58
530,12/16/2010,14,17.9,-5.2,-3.6,-5.2,-4.6,60
530,12/17/2010,14,17.9,-9.4,-2.9,-9.5,-6.2,57
530,12/18/2010,14,17.9,-11.7,-7.6,-11.9,-10.3,55
530,12/19/2010,14.3,18.2,-4.6,-4,-12.9,-8.6,58
530,12/20/2010,14.3,18.2,-7.3,-3.7,-7.7,-6.3,55
530,12/21/2010,14.7,18.6,-4,-2.3,-7.4,-4.3,57
530,12/22/2010,14.6,18.6,-5.5,-1.8,-6.5,-4.8,56
530,12/23/2010,14.6,18.7,-1.1,-1.1,-5.9,-3.7,54
530,12/24/2010,14.6,18.8,-3.3,0.8,-3.6,-1.5,54
530,12/25/2010,14.6,18.8,-2,0.8,-3.8,-1.7,53
530,12/26/2010,14.6,18.8,0.9,2.3,-2.6,-0.3,52
530,12/27/2010,15,19.1,-4.6,1,-4.6,-1.8,56
530,12/28/2010,15.9,20.1,-3.2,-3.2,-5.1,-4.3,64
530,12/29/2010,17,21.2,-1.3,-0.6,-3.2,-1.6,71
530,12/30/2010,17.5,21.7,-9.3,-1,-9.3,-4.7,75
530,12/31/2010,17.5,21.7,-19.5,-9.3,-19.5,-12.8,75
530,1/1/2011,17.5,21.7,-14.9,-13.6,-21.2,-17.1,74
530,1/2/2011,17.5,21.7,-11.7,-10.8,-15.6,-13.1,73
530,1/3/2011,17.6,21.8,-8.6,-6.6,-11.7,-9,73
530,1/4/2011,17.6,21.8,-8.6,-5.9,-8.6,-7.5,71
530,1/5/2011,17.7,21.9,-5.8,-5.7,-9.1,-7.2,72
530,1/6/2011,17.9,22.1,-2.6,-2.6,-5.8,-4.1,72
530,1/7/2011,18.5,22.7,-0.3,0.5,-2.6,-0.7,71
530,1/8/2011,19.3,23.5,-1.6,1.5,-1.6,0,77
530,1/9/2011,20.2,24.4,-8.2,-1.6,-8.3,-5.9,81
530,1/10/2011,20.2,24.4,-14.8,-6.5,-14.9,-10.4,79
530,1/11/2011,20.2,24.4,-17.9,-12.7,-18.7,-15.5,77
530,1/12/2011,20.3,24.5,-9.7,-8.1,-17.9,-11.9,77
530,1/13/2011,21.7,25.9,-0.6,-0.6,-9.7,-3.2,82
530,1/14/2011,23.4,27.5,0.8,1.1,-0.6,0.4,86
530,1/15/2011,24.6,28.7,1.7,1.7,0.7,1.1,87
530,1/16/2011,25.2,29.3,0.5,1.7,0.5,1.4,85
530,1/17/2011,26.9,30.9,2.4,3.5,0.4,1.7,86
530,1/18/2011,27.6,31.6,-1.3,2.6,-1.3,0.9,89
530,1/19/2011,27.7,31.7,-4,-1.2,-4.1,-2.5,89
530,1/20/2011,27.7,31.7,-9.9,-4,-10,-7,87
530,1/21/2011,28.2,32.2,-3.7,-3.7,-10.8,-7,91
530,1/22/2011,28.9,32.9,-1.5,0.5,-3.8,-1.3,95
530,1/23/2011,29,33,-3.9,-1.5,-4,-2.7,92
530,1/24/2011,29.1,33.1,-2.6,-0.7,-4.1,-2.3,89
530,1/25/2011,29.5,33.5,0.3,0.9,-4.1,-1,92
530,1/26/2011,29.8,33.8,-0.7,0.9,-0.8,-0.2,94
530,1/27/2011,29.8,33.8,1,1.7,-1,0.1,92
530,1/28/2011,30.2,34.2,0.8,2.8,-1.3,0.9,90
530,1/29/2011,30.2,34.2,-0.2,3.1,-2,0.1,89
530,1/30/2011,30.9,34.9,-1.2,0.8,-1.2,-0.4,94
530,1/31/2011,31.1,35.1,-14,-1,-14,-5.2,95
530,2/1/2011,31.1,35.1,-20.7,-10.5,-20.8,-17.1,93
530,2/2/2011,31.1,35.1,-17.5,-11.4,-21.8,-17.4,92
530,2/3/2011,31.1,35.1,-8.9,-7.1,-17.5,-12.2,90
530,2/4/2011,31.3,35.3,-0.4,-0.4,-9.6,-4.3,90
530,2/5/2011,32,36,0,1.1,-0.7,0.5,93
530,2/6/2011,32,36,-4.9,0,-5,-2.8,91
530,2/7/2011,32.3,36.3,-1.7,-1.6,-6.2,-3.7,94
530,2/8/2011,33.1,37.1,-6.1,-0.4,-6.1,-2.2,103
530,2/9/2011,33.1,37.2,-10.9,-6.1,-14.2,-10.1,103
530,2/10/2011,33.1,37.2,-6.8,-6.3,-10.8,-7.4,102
530,2/11/2011,33.1,37.2,-4.5,-3.5,-7.1,-5.5,101
530,2/12/2011,33.1,37.2,-0.1,1.1,-6.2,-1.9,100
530,2/13/2011,33.1,37.2,0.6,3.7,-0.6,1.8,98
530,2/14/2011,33.4,37.5,2.3,2.4,-3,-0.9,101
530,2/15/2011,33.4,37.5,1.7,6.3,-1.5,1.8,98
530,2/16/2011,34.5,38.4,-1.1,2.6,-1.1,-0.8,107
530,2/17/2011,34.9,38.8,-6.1,0.5,-6.1,-2.6,110
530,2/18/2011,35.3,39.2,-5.9,-4.2,-6.8,-5.9,113
530,2/19/2011,35.5,39.4,-7.2,-0.5,-7.3,-4.7,113
530,2/20/2011,35.6,39.5,-6.8,-1.8,-8.3,-5.2,112
530,2/21/2011,35.6,39.5,-7.4,-3.2,-9.8,-6.8,112
530,2/22/2011,35.9,39.8,-6.7,-4.7,-7.5,-6.6,113
530,2/23/2011,37.2,41,-7.8,-4.8,-7.8,-6.6,128
530,2/24/2011,37.7,41.5,-9.8,-5.8,-10.1,-7.9,131
530,2/25/2011,38,41.6,-21.2,-9.8,-21.7,-16.2,128
530,2/26/2011,38.1,41.6,-15.8,-9.2,-22.5,-16.6,124
530,2/27/2011,38.2,41.6,-13.1,-10.3,-18.4,-14.5,121
530,2/28/2011,38.9,42.3,-5.2,-4.4,-13.1,-8,129
530,3/1/2011,40.5,43.8,-4.2,-3.1,-5.3,-4.1,144
530,3/2/2011,41.2,44.5,-3.5,0.4,-4.3,-2.2,141
530,3/3/2011,41.6,44.9,-1.4,3,-9,-0.9,141
530,3/4/2011,41.8,45,-3.7,0.3,-10.8,-2.9,137
530,3/5/2011,42,45.1,-3.2,-1.5,-4.9,-3.2,135
530,3/6/2011,42.2,45.3,-3.2,1.2,-3.8,-1.3,135
530,3/7/2011,42.3,45.3,-6.5,1.7,-6.5,-3.2,132
530,3/8/2011,42.4,45.4,-5.1,0.1,-7.3,-4.2,132
530,3/9/2011,42.8,45.8,-2,-1.3,-6,-3.6,135
530,3/10/2011,43.5,46.4,0.7,1.2,-2.8,-0.8,137
530,3/11/2011,44.7,47.5,-2.9,2.6,-2.9,-0.2,144
530,3/12/2011,44.8,47.5,-8,0.2,-8.2,-3.7,141
530,3/13/2011,44.9,47.6,-1.1,3,-8.8,-2.7,138
530,3/14/2011,45.2,47.9,0,5,-3.9,0.8,137
530,3/15/2011,45.5,48.2,-3.2,1.5,-3.9,-1.1,140
530,3/16/2011,46.5,49.1,0.2,1.8,-4.5,-0.2,144
530,3/17/2011,46.9,49.5,-3.5,1.8,-3.5,-1.8,144
530,3/18/2011,47.4,49.9,-4,1.1,-6.1,-2.9,149
530,3/19/2011,47.5,50,-3.4,5.5,-7.4,-1.4,145
530,3/20/2011,47.5,50,-6.1,0.9,-6.1,-2.3,144
530,3/21/2011,47.5,50,-1.1,1.8,-7.7,-2.7,141
530,3/22/2011,47.9,50.4,-0.4,4.4,-1.2,1.1,143
530,3/23/2011,47.9,50.4,-7.7,-0.1,-7.7,-2.7,142
530,3/24/2011,48,50.4,-3.8,3.6,-7.9,-2.5,140
530,3/25/2011,48.1,50.5,-0.5,5.5,-4.1,0.5,139
530,3/26/2011,48.2,50.5,-2.3,2.2,-2.6,-0.4,139
530,3/27/2011,48.3,50.6,-0.9,6.2,-5.3,0.4,138
530,3/28/2011,48.4,50.6,-5.1,2.9,-5.1,-1.3,137
530,3/29/2011,48.5,50.6,-1.8,3.4,-5.5,-1,137
530,3/30/2011,48.9,51,-0.9,1.5,-2.6,-0.8,141
530,3/31/2011,49.7,51.7,3.2,3.7,-0.9,1.6,140
530,4/1/2011,49.7,51.7,2,4.3,2,3.4,135
530,4/2/2011,50,52,2.9,5.9,0.5,2.7,133
530,4/3/2011,51.3,53.3,-3.4,2.9,-3.5,-0.6,146
530,4/4/2011,51.9,53.9,-3.3,2.7,-3.8,-0.7,147
530,4/5/2011,52.9,54.9,-0.3,0.6,-3.5,-1.3,151
530,4/6/2011,53.8,55.8,-3.4,-0.1,-3.4,-1.6,156
530,4/7/2011,54.4,56.4,-6.1,0.8,-6.1,-3,158
530,4/8/2011,54.4,56.4,-4.2,3.6,-10.7,-3.8,153
530,4/9/2011,54.4,56.4,-3.5,3.8,-6.1,-1.2,151
530,4/10/2011,54.5,56.5,-1.4,5.3,-5.4,-0.8,151
530,4/11/2011,54.5,56.5,0.5,1.2,-1.9,-0.2,149
530,4/12/2011,54.9,56.9,-3.1,2.3,-3.2,-0.4,151
530,4/13/2011,54.9,56.9,-3.5,6.2,-4.4,-1,149
530,4/14/2011,55.1,57.1,-2,7.1,-4.1,0,149
530,4/15/2011,55.5,57.5,-2.2,1.6,-4.5,-2.3,152
530,4/16/2011,56.3,58.3,0.5,3.4,-2.2,0.3,156
530,4/17/2011,56.9,58.6,0.9,3.7,0.3,1.7,153
530,4/18/2011,57,58.7,-6.1,1.2,-6.1,-1.3,153
530,4/19/2011,57,58.7,-5.3,2.3,-7.6,-3.5,153
530,4/20/2011,57.1,58.8,-7.8,1.6,-7.8,-3.4,152
530,4/21/2011,57.1,58.8,-0.8,4.8,-8.8,-1.2,150
530,4/22/2011,57.4,59.1,-4.2,1.8,-4.8,-1.7,153
530,4/23/2011,57.6,59.3,-5.6,2.6,-6,-2.5,153
530,4/24/2011,57.6,59.3,-3,8.1,-7.6,-0.4,150
530,4/25/2011,57.4,59.3,1.8,11.2,-4.1,3.1,148
530,4/26/2011,57.8,59.7,-1.4,3.9,-1.4,1,151
530,4/27/2011,58,60,-0.8,2.3,-3,-0.7,151
530,4/28/2011,58.3,60.4,0.5,4.9,-0.9,1.2,152
530,4/29/2011,58.8,60.8,-4.4,0.7,-4.7,-2.1,156
530,4/30/2011,59,61.1,-2.1,-0.5,-4.4,-2.5,158
530,5/1/2011,59.2,61.2,-1.5,2.6,-2.2,-0.1,157
530,5/2/2011,59.2,61.2,-1.9,6,-2.2,1.9,155
530,5/3/2011,59.3,61.4,-0.8,10.4,-2.9,3.3,154
530,5/4/2011,59.5,61.7,-1,3.3,-2.4,-0.3,153
530,5/5/2011,59.5,61.7,-0.3,7.7,-1.7,2,150
530,5/6/2011,59.4,61.8,3,11.5,-0.3,4.6,148
530,5/7/2011,59.4,61.8,1.5,5.4,1.5,2.8,148
530,5/8/2011,59.6,62,0.4,5.3,-0.4,2,147
530,5/9/2011,59.9,62.5,0.8,7.1,0,2.4,150
530,5/10/2011,60.5,63,2.4,5.6,0.8,2.6,150
530,5/11/2011,60.1,63,2,11,0.6,5.2,147
530,5/12/2011,59.7,63.1,5.3,17.6,1.6,8.4,144
530,5/13/2011,59.2,63.1,0.9,14.4,0.7,6.2,141
530,5/14/2011,58.7,63.1,6.6,17.8,0.8,9,139
530,5/15/2011,58.3,63.1,3.9,14.7,3.9,9.3,136
530,5/16/2011,58.5,63.6,1.7,15.7,1.6,6.1,134
530,5/17/2011,58.7,63.9,-0.3,2.6,-0.3,1.2,135
530,5/18/2011,58.3,63.9,0.6,9.6,-0.5,2.9,134
530,5/19/2011,57.6,63.9,3.6,14.7,0.6,6.7,131
530,5/20/2011,56.9,63.9,4.7,16.6,2.6,8.6,129
530,5/21/2011,56.6,63.9,4.9,15.2,2.8,7.6,127
530,5/22/2011,56.6,63.9,5.1,12,4.2,8.1,124
530,5/23/2011,56.5,63.9,1.3,8.4,1.3,5.1,123
530,5/24/2011,55.6,63.9,5.3,13.4,-0.2,6.8,120
530,5/25/2011,56,64.2,2.8,5.9,2.2,3.9,119
530,5/26/2011,55.4,64.4,5.4,7,2.8,4.9,117
530,5/27/2011,55.7,65,0.1,5.4,-0.9,0.8,123
530,5/28/2011,55.1,65.4,0.4,5.9,0,1.9,121
530,5/29/2011,54.8,65.6,1.5,7.7,-0.2,3.8,120
530,5/30/2011,54.5,65.7,2.1,9.7,1.1,3.8,119
530,5/31/2011,54.2,65.8,1.4,11,1.1,6,118
530,6/1/2011,53.8,66.1,3.5,12.7,0.8,5.2,117
530,6/2/2011,53.8,66.2,3,8.8,2.9,4.9,116
530,6/3/2011,54.3,67,0.7,3.9,0.6,2.1,121
530,6/4/2011,54.3,67.2,1.4,9.8,0.7,3.5,119
530,6/5/2011,53.6,67.2,5.8,18.3,1.2,9,116
530,6/6/2011,54.6,67.3,6.5,21.3,5.8,13.6,112
530,6/7/2011,54.6,67.4,5.9,19.1,5.1,12.1,109
530,6/8/2011,53.5,67.4,4.1,7.7,3.9,6.2,107
530,6/9/2011,53,67.9,3.1,7.7,1.7,3.7,107
530,6/10/2011,51.8,67.9,2.4,7.7,2.4,4.7,106
530,6/11/2011,50.6,67.9,4.8,13.3,1.5,7.2,104
530,6/12/2011,50.1,68,5.3,12.9,4,7.2,102
530,6/13/2011,49.3,68,5.3,11.5,3.9,7.7,100
530,6/14/2011,48.5,68.2,5.9,7.3,4.4,6.2,98
530,6/15/2011,47.5,68.2,5.3,12,3.9,8,96
530,6/16/2011,46.9,68.2,2.1,7.8,1.9,3.8,95
530,6/17/2011,46.6,68.4,1.8,3.6,1.5,2.3,96
530,6/18/2011,46.2,68.6,4,8.9,1.8,4.6,94
530,6/19/2011,46,68.6,5,11.6,4,7.8,93
530,6/20/2011,45.6,68.7,5.3,7,4.8,5.7,89
530,6/21/2011,44.6,68.7,5.5,14,4.2,9.1,88
530,6/22/2011,43.3,68.7,7.2,19,5,11.1,86
530,6/23/2011,42,68.7,8.1,22.5,6.2,14,82
530,6/24/2011,41.2,68.7,3.4,14.5,3.4,9.3,80
530,6/25/2011,40.5,68.7,3.4,11.7,2.6,6.2,79
530,6/26/2011,39.6,68.7,3.1,12.4,1.1,6.8,78
530,6/27/2011,38.7,68.7,5.8,14.9,2.6,8,76
530,6/28/2011,37.6,68.7,9.5,20.2,4.7,12.4,74
530,6/29/2011,36.4,68.7,8,23.7,8,15.8,70
530,6/30/2011,35.4,68.8,7.5,17.3,6.8,12,68
530,7/1/2011,34.5,68.8,4.4,10.7,4.4,7.6,67
530,7/2/2011,33.2,68.9,5.7,15.9,3.4,9.6,64
530,7/3/2011,31.7,68.9,10.3,21.8,5.1,13.4,61
530,7/4/2011,30.3,68.9,7.5,18.7,7.5,13.3,58
530,7/5/2011,29,68.9,8.5,21.6,6.1,13.3,55
530,7/6/2011,27.6,68.9,10.2,23.2,7,15.1,52
530,7/7/2011,26.1,68.9,10.4,24.5,9.6,15.7,49
530,7/8/2011,24.8,69,9.2,24,8,16,45
530,7/9/2011,23.6,69,4,12.8,3.9,8.5,43
530,7/10/2011,22.6,69,5.9,16.9,3.8,10.4,42
530,7/11/2011,21.4,69.1,9.6,19.3,4.9,12,39
530,7/12/2011,20,69.1,10.7,23.2,2.3,15.9,36
530,7/13/2011,18.6,69.1,10.2,21.9,9.2,15.6,34
530,7/14/2011,17.4,69.1,6.3,16.9,6.3,11.4,32
530,7/15/2011,16.4,69.1,6.6,16.4,3.9,10.2,30
530,7/16/2011,15.4,69.2,8.9,17.5,4.1,10.7,28
530,7/17/2011,14.1,69.2,7.4,21,7.2,12.7,25
530,7/18/2011,12.7,69.2,13.7,24.9,7,16,22
530,7/19/2011,10.8,69.2,11.5,24.8,11.4,17.2,19
530,7/20/2011,9.4,69.6,7.1,17.8,6.6,12.2,16
530,7/21/2011,8.2,69.6,6.2,13.8,5.8,9.8,15
530,7/22/2011,7.1,69.9,8,16.3,5.3,10.5,13
530,7/23/2011,5.7,70,4.7,12.2,4.7,8,10
530,7/24/2011,4.5,70,9.5,18.9,4.2,11.6,8
530,7/25/2011,3,70,15.8,25.3,8.9,16.7,5
530,7/26/2011,1.6,70,10.2,23.9,10.1,17,2
530,7/27/2011,1,70,7.6,14.4,7.2,10.5,2
530,7/28/2011,0.4,70,7.1,17.3,6.7,12,1
530,7/29/2011,0,70,9.7,20.9,6,13.4,0
530,7/30/2011,0,70,10.4,20.2,8.9,14.5,0
530,7/31/2011,0,70,14.6,24.6,9.8,17,0
530,8/1/2011,0,70,14.1,23.8,12.8,18.3,0
530,8/2/2011,0,70,12.2,21.5,11,16,0
530,8/3/2011,0,70.2,12.9,24.1,9.6,16.8,0
530,8/4/2011,0,70.2,13.3,22.7,11.2,17,0
530,8/5/2011,0,70.3,13.7,24.6,11.9,18.2,0
530,8/6/2011,0,70.4,12.2,21.2,12.2,16.7,0
530,8/7/2011,0,70.5,11.9,21.3,10.9,16.1,0
530,8/8/2011,0,70.5,11.5,22.1,9.2,15.6,0
530,8/9/2011,0,70.5,12,22.3,9.8,16,0
530,8/10/2011,0,70.5,11.3,21.5,10.7,16.1,0
530,8/11/2011,0,70.5,10.3,21.8,10.2,14.8,0
530,8/12/2011,0,70.5,8.3,17.6,7.2,11.9,0
530,8/13/2011,0,70.5,12.5,21.1,7.2,13.9,0
530,8/14/2011,0,70.5,12.8,26,12,19,0
530,8/15/2011,0,70.5,11.7,22.8,10.4,16.6,0
530,8/16/2011,0,70.5,4.7,13.7,4.7,10,0
530,8/17/2011,0,70.5,8.6,17.7,4.6,11.2,0
530,8/18/2011,0,70.5,13.1,20.4,8.1,14.2,0
530,8/19/2011,0,70.5,9.2,18.1,8.8,13.4,0
530,8/20/2011,0,70.5,10.3,19.6,8,13.8,0
530,8/21/2011,0,70.5,12.7,22.7,8.9,14.9,0
530,8/22/2011,0,70.6,13.8,23.9,11.7,17.8,0
530,8/23/2011,0,70.6,14.3,26,12.3,19.2,0
530,8/24/2011,0,70.6,11.8,19.5,11,15.2,0
530,8/25/2011,0,70.6,16.7,24.9,11.2,18,0
530,8/26/2011,0,70.6,15.1,22.6,12.3,17.1,0
530,8/27/2011,0,70.6,15.9,25.1,14.1,18.9,0
530,8/28/2011,0,70.6,15.5,23.9,14.7,18.3,0
530,8/29/2011,0,70.7,11.6,25.7,11.5,18.6,0
530,8/30/2011,0,71.1,11.6,18.1,10.3,14.2,0
530,8/31/2011,0,71.1,8.1,18.2,8.1,12.8,0
530,9/1/2011,0,71.1,6.1,14.8,5.3,9.6,0
530,9/2/2011,0,71.1,6.7,11.6,3.8,7.8,0
530,9/3/2011,0,71.1,4.9,12,4.9,8.3,0
530,9/4/2011,0,71.1,8.7,16.4,3.7,10,0
530,9/5/2011,0,71.1,12,20.5,6.7,13.1,0
530,9/6/2011,0,71.1,12.3,21.6,11,16.3,0
530,9/7/2011,0,71.1,13,22.4,9.4,15.9,0
530,9/8/2011,0,71.1,14.4,23.1,12,16.4,0
530,9/9/2011,0,71.1,13.7,23.9,13.1,17.2,0
530,9/10/2011,0,71.1,13.5,22.3,12.1,16.3,0
530,9/11/2011,0,71.1,15.3,23.4,12.7,18,0
530,9/12/2011,0,71.1,14.1,24.1,13.7,18.9,0
530,9/13/2011,0,71.1,14.7,22.6,13.5,16.9,0
530,9/14/2011,0,71.1,12.2,20.4,11.5,16,0
530,9/15/2011,0,71.2,12,20.1,8.1,12.5,0
530,9/16/2011,0,71.5,6.8,15.5,6.8,11,0
530,9/17/2011,0,71.5,5.3,10.2,4.9,7.6,0
530,9/18/2011,0,71.5,5.5,8.8,3.5,5.9,0
530,9/19/2011,0,71.6,8.6,9,4.6,6.9,0
530,9/20/2011,0,71.7,4.3,10,4.3,7.5,0
530,9/21/2011,0,71.7,6.1,13.7,3.4,7.8,0
530,9/22/2011,0,71.7,9.2,16.8,4.9,10.5,0
530,9/23/2011,0,71.7,11.8,20.8,8.3,14.7,0
530,9/24/2011,0,71.7,12.5,21.3,10.8,15.6,0
530,9/25/2011,0,71.7,15.7,23.8,12.5,18.2,0
530,9/26/2011,0,71.8,5.6,18.9,5.6,13.5,0
530,9/27/2011,0,71.9,10,13.5,3.8,8.9,0
530,9/28/2011,0,71.9,6.9,15.2,6.9,10.8,0
530,9/29/2011,0,71.9,3.4,10.3,3.3,6.8,0
530,9/30/2011,0,71.9,12.6,18.2,2.7,10.3,0
530,10/1/2011,0,0,14.1,19.2,11.9,15,0
