California (PST) SNOTEL Site Truckee #2 - NRCS National Water and Climate Center ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
834,10/1/2007,0,0,9.6,17,-0.5,9,0
834,10/2/2007,0,0,4.2,11.5,3.4,6.9,0
834,10/3/2007,0,0,9.8,19.9,0.6,9.9,0
834,10/4/2007,0,0,6.5,17,6.2,11.2,0
834,10/5/2007,0,0,0.3,11.4,0.2,6,0
834,10/6/2007,0,0.2,-2,3.1,-2.2,-0.3,0
834,10/7/2007,0,0.2,1.3,8.8,-4,1.8,0
834,10/8/2007,0,0.2,5,17.1,-1.1,7,0
834,10/9/2007,0,0.2,9,19.1,2.5,10.3,0
834,10/10/2007,0,0.2,7.7,16.7,7.2,10.7,0
834,10/11/2007,0,0.7,0.7,8,0.4,3.7,0
834,10/12/2007,0,0.7,6,16.4,-1.1,6.3,0
834,10/13/2007,0,0.7,3.5,7.8,3,5.2,0
834,10/14/2007,0,0.7,5.8,12.7,2,6.3,0
834,10/15/2007,0,0.7,7.8,17.8,1.5,8.7,0
834,10/16/2007,0,0.7,5,11.8,3.7,7.8,0
834,10/17/2007,0,0.8,2.1,8.2,1.2,3.5,0
834,10/18/2007,0,0.9,1,5.3,0.1,1.9,0
834,10/19/2007,0,1.5,8.4,8.7,0.7,5.7,0
834,10/20/2007,0,1.6,5.4,12.8,5.4,9,0
834,10/21/2007,0,1.6,-1.4,5.6,-1.4,2,0
834,10/22/2007,0,1.6,1.5,9.5,-3,2.5,0
834,10/23/2007,0,1.6,5.6,14.4,-0.6,6.5,0
834,10/24/2007,0,1.6,7.4,20.5,4,11,0
834,10/25/2007,0,1.6,11.4,22.3,4.5,12.5,0
834,10/26/2007,0,1.6,9.7,19,7.9,12.1,0
834,10/27/2007,0,1.6,4,12.5,2.7,6.8,0
834,10/28/2007,0,1.6,6.2,15.4,2.8,7.6,0
834,10/29/2007,0,1.6,6.7,16.7,4.7,9.5,0
834,10/30/2007,0,1.9,4,12.2,3.7,6.8,0
834,10/31/2007,0,1.9,3.4,11.1,0.5,4.6,0
834,11/1/2007,0,1.9,2.6,12.1,2.1,5.4,0
834,11/2/2007,0,1.9,2.6,11.3,0.1,4.9,0
834,11/3/2007,0,1.9,2.5,11.5,-0.7,4.9,0
834,11/4/2007,0,1.9,3.2,12.5,-0.6,5.3,0
834,11/5/2007,0,1.9,4.6,16.7,-0.8,6.9,0
834,11/6/2007,0,1.9,5.3,16.7,1.8,7.7,0
834,11/7/2007,0,1.9,5.4,16,1.3,7.7,0
834,11/8/2007,0,1.9,6.2,18.6,1.8,8.9,0
834,11/9/2007,0,1.9,10,17.2,3.1,9.3,0
834,11/10/2007,0,1.9,2.5,13.2,2.1,7.5,0
834,11/11/2007,0,2.4,3.6,12.1,1.5,5.3,0
834,11/12/2007,0,2.6,-2,4.8,-2,1.7,0
834,11/13/2007,0,2.6,6.7,9.7,-3.7,3.8,0
834,11/14/2007,0,2.6,4.5,13.6,4.3,8.4,0
834,11/15/2007,0,2.6,6.7,9.5,2.6,5.3,0
834,11/16/2007,0,2.6,6.9,15.3,3.5,9,0
834,11/17/2007,0,2.6,5.4,13.9,5.3,8.8,0
834,11/18/2007,0,2.6,7.8,14.3,4.6,8.3,0
834,11/19/2007,0,2.6,5.8,14.5,5.4,8.8,0
834,11/20/2007,0,2.6,1.4,9,1.2,5.2,0
834,11/21/2007,0,2.6,-4.1,5.1,-4.2,0,0
834,11/22/2007,0,2.6,-2.4,4.6,-6.5,-1.8,0
834,11/23/2007,0,2.6,-4.2,4.8,-5.2,-1.3,0
834,11/24/2007,0,2.6,-2.6,5.9,-7.6,-1.7,0
834,11/25/2007,0,2.6,1.4,10.9,-5,1.9,0
834,11/26/2007,0,2.6,0.6,9.7,0.4,4.4,0
834,11/27/2007,0,2.6,4.9,10.5,-1.9,3.4,0
834,11/28/2007,0,2.6,-2.4,7.5,-2.6,2.8,0
834,11/29/2007,0,2.6,5.3,7.4,-5.6,1.2,0
834,11/30/2007,0,2.6,-0.2,9.5,-0.5,4.1,0
834,12/1/2007,0,2.6,-5.6,2.4,-5.9,-0.9,0
834,12/2/2007,0,2.6,-3.7,-0.4,-6.6,-4,0
834,12/3/2007,0,2.6,-0.5,4.6,-4.8,-0.5,0
834,12/4/2007,0,3.1,5.8,12.8,-0.7,7.2,0
834,12/5/2007,0,3.1,7,12.2,3.2,7.4,0
834,12/6/2007,0,3.1,3.5,11.4,2.7,6,0
834,12/7/2007,0.8,3.8,0.3,3.9,0.2,1.8,3
834,12/8/2007,2.3,4.6,-6.6,0.6,-6.6,-1.4,17
834,12/9/2007,2.3,4.6,-6.2,-2,-7.9,-5.2,17
834,12/10/2007,2.3,4.6,-4.9,-0.2,-7.4,-4.8,15
834,12/11/2007,2.3,4.6,-7.4,2.1,-8.3,-5.2,14
834,12/12/2007,2.3,4.6,-8.6,-1.9,-10,-7,13
834,12/13/2007,2.3,4.6,-5.8,0,-8.9,-4.6,11
834,12/14/2007,2.3,4.6,-6.4,1,-8,-4.4,11
834,12/15/2007,2.3,4.6,0.3,3.9,-9,-2.9,10
834,12/16/2007,2.3,4.6,-0.3,5.8,-1.1,1.2,9
834,12/17/2007,2.3,4.6,-1.7,5.4,-1.9,1,9
834,12/18/2007,2.4,4.7,0.1,2,-2,-0.6,9
834,12/19/2007,3.1,5.1,-2.8,1.7,-2.8,0.2,16
834,12/20/2007,3.4,5.4,-0.9,2,-3.3,-0.8,17
834,12/21/2007,4.6,6.8,-8.8,-0.1,-8.8,-3.5,24
834,12/22/2007,4.6,6.8,-9.3,-3.6,-11.1,-8,23
834,12/23/2007,4.6,6.8,-0.9,1.6,-9.8,-3.8,20
834,12/24/2007,4.6,6.8,1.8,8.4,-1.1,2.5,19
834,12/25/2007,4.6,6.8,-8.6,5.5,-9.1,0.3,20
834,12/26/2007,4.6,6.8,-1.7,6.3,-10.9,-3.5,19
834,12/27/2007,4.6,6.8,-11.4,-1.5,-11.6,-5.8,19
834,12/28/2007,4.6,6.8,-5.7,-1.4,-13.9,-8.3,19
834,12/29/2007,4.9,7,-2.4,2,-5.7,-2.3,18
834,12/30/2007,4.9,7,1.3,4,-2.8,0.3,18
834,12/31/2007,4.9,7,-6.3,4.8,-6.4,0.4,18
834,1/1/2008,4.9,7,-7.5,-1.3,-9.2,-5.7,18
834,1/2/2008,4.9,7,2.2,3.8,-8.2,-2.6,17
834,1/3/2008,4.9,7,4,10.5,1.9,5.6,18
834,1/4/2008,4.9,7,1.2,7.1,-1.3,2.7,18
834,1/5/2008,7.9,9.8,-4.1,3.1,-4,0.4,34
834,1/6/2008,9.5,12,-3.7,-2.6,-5.4,-4.1,48
834,1/7/2008,9.5,12,-5.3,-2.7,-7.9,-5.3,45
834,1/8/2008,9.5,12,-4.5,-0.8,-7,-4.5,42
834,1/9/2008,10,12.6,-1.4,0.5,-4.6,-1.9,43
834,1/10/2008,10,12.6,-2.1,2,-4.2,-1.4,41
834,1/11/2008,10,12.6,-0.3,5,-2.2,1,39
834,1/12/2008,10,12.6,0.3,7.2,-2,1.6,37
834,1/13/2008,10,12.6,-0.9,7.5,-1.4,1.9,37
834,1/14/2008,10,12.6,-2.3,6.4,-5.8,-0.5,36
834,1/15/2008,10,12.6,2.5,10.4,-5.9,1.8,35
834,1/16/2008,10,12.6,-7.1,8.8,-7.1,1.1,35
834,1/17/2008,10,12.6,-10,-1.9,-10.9,-7.2,35
834,1/18/2008,10,12.6,-3.3,0.7,-11.9,-5.8,34
834,1/19/2008,10,12.6,-5.1,3,-5.9,-2.4,34
834,1/20/2008,10,12.6,-0.2,9.1,-7.1,-0.6,33
834,1/21/2008,10,12.6,-6.1,1.8,-6.5,-2.2,33
834,1/22/2008,10.3,12.9,-7,-1,-7.1,-5.1,39
834,1/23/2008,10.4,13,-7.7,-3.4,-8.3,-6.7,40
834,1/24/2008,10.6,13.2,-6.8,-2.9,-8.4,-6.2,39
834,1/25/2008,10.9,13.5,-4.3,-2.3,-7.2,-4.9,43
834,1/26/2008,11.5,14.1,-1.4,-0.7,-6,-3.4,50
834,1/27/2008,11.5,14.1,-0.3,4.6,-2.6,0.3,46
834,1/28/2008,12.3,14.9,-1.5,1.1,-1.6,-0.5,57
834,1/29/2008,12.5,15.1,-10.2,-1.4,-10.2,-6.8,58
834,1/30/2008,12.7,15.4,-6.6,-3.2,-10.5,-6.3,59
834,1/31/2008,12.8,15.6,-6.3,-1.4,-9.5,-6.2,58
834,2/1/2008,13.2,16.2,-2.5,1.6,-6.3,-2.9,62
834,2/2/2008,13.2,16.2,-6.9,-1.4,-7,-4.5,59
834,2/3/2008,14.1,17.1,-1.4,-0.6,-9,-4.1,68
834,2/4/2008,15.5,19,-6.2,-1.2,-6.2,-3.1,68
834,2/5/2008,15.5,19,-10.8,-3.2,-10.9,-8,67
834,2/6/2008,15.5,19.3,-1,2.5,-11.9,-4.3,64
834,2/7/2008,15.5,19.3,-2.3,4.6,-2.8,0.2,62
834,2/8/2008,15.5,19.3,-0.2,8.6,-3.3,2.6,60
834,2/9/2008,15.5,19.3,-1.6,7.7,-3.8,1.2,59
834,2/10/2008,15.5,19.3,0.8,10.1,-4,2.1,58
834,2/11/2008,15.5,19.3,5,13.9,-1.5,4.9,57
834,2/12/2008,15.5,19.3,1.1,9.6,-0.9,4.2,56
834,2/13/2008,15.5,19.3,6.8,14,-1.3,5.3,55
834,2/14/2008,15.5,19.3,-6.3,6.9,-6.4,0.6,55
834,2/15/2008,15.5,19.3,-5.4,1.5,-7.7,-4.2,54
834,2/16/2008,15.5,19.3,-1.2,5.8,-6,-1,53
834,2/17/2008,15.5,19.3,1.2,11.4,-2.6,3.3,53
834,2/18/2008,15.5,19.3,-0.2,8.8,-2.9,2.3,52
834,2/19/2008,15.5,19.3,1.6,9.9,-2.3,2.8,52
834,2/20/2008,15.5,19.3,0.2,8.2,-0.7,2.5,51
834,2/21/2008,15.7,19.5,-2.2,4.8,-2.2,0.2,52
834,2/22/2008,15.9,19.7,-1.4,3.2,-3.4,-0.7,56
834,2/23/2008,16.2,20,-4.9,2.6,-5.8,-1.5,59
834,2/24/2008,16.6,20.4,-0.8,1.5,-7.1,-2.4,69
834,2/25/2008,18.1,21.9,-2.3,0.9,-3,-1.1,77
834,2/26/2008,18.1,21.9,-1.7,6.3,-5.2,-0.3,71
834,2/27/2008,18.1,21.9,1.5,9.3,-3.7,1.9,68
834,2/28/2008,18.1,21.9,3.5,15.8,0.1,6.4,65
834,2/29/2008,18.1,21.9,2.8,11.2,0.4,5.2,63
834,3/1/2008,18.1,21.9,6.2,15.3,0.3,7.4,60
834,3/2/2008,18.1,21.9,-4,6.2,-4,1.8,59
834,3/3/2008,18.1,21.9,-3.5,4.7,-6.3,-1.3,59
834,3/4/2008,18.1,21.9,0.6,12.5,-5.4,2.4,57
834,3/5/2008,18.1,21.9,-1.5,10.2,-2.4,3.2,57
834,3/6/2008,18.1,21.9,-3.7,5.6,-7,-0.9,56
834,3/7/2008,18.1,21.9,-0.4,11.3,-6.2,1.8,56
834,3/8/2008,18.1,21.9,1.7,12.3,-2.4,3.7,55
834,3/9/2008,18.1,21.9,-0.7,7.8,-1,3,54
834,3/10/2008,18.1,21.9,2.8,12.1,-2.9,4,53
834,3/11/2008,18.1,21.9,3.7,14.8,1,6.6,52
834,3/12/2008,17.9,21.9,3.1,12.9,1.6,6.6,51
834,3/13/2008,17.8,21.9,2.9,11.8,1.5,5.8,49
834,3/14/2008,17.8,22.4,-1.8,6.5,-1.8,2.9,49
834,3/15/2008,18,22.7,-4.4,4.1,-4.6,-1.5,52
834,3/16/2008,18.1,22.9,-5.6,2.1,-7.1,-4.1,50
834,3/17/2008,18.1,22.9,-5.5,1.8,-6.3,-2.9,50
834,3/18/2008,18.2,23,0.7,10.3,-6.9,1.6,48
834,3/19/2008,18.2,23,1,12.6,-0.9,4.3,47
834,3/20/2008,18.5,23.2,-0.2,9.3,-0.2,3.2,48
834,3/21/2008,18.5,23.2,-0.8,7.2,-1.8,1.9,46
834,3/22/2008,18.1,23.2,-0.1,10.5,-2.7,3.3,46
834,3/23/2008,18,23.2,2.9,12,-2,4.2,44
834,3/24/2008,17.9,23.2,2.7,13.7,-0.7,5.8,43
834,3/25/2008,17.2,23.2,4.3,12.3,-0.1,5.8,42
834,3/26/2008,16.6,23.2,3.2,10,3,5.4,41
834,3/27/2008,16.1,23.2,-1.3,6.5,-1.3,2.5,41
834,3/28/2008,15.8,23.2,0.5,9,-4.6,1.6,40
834,3/29/2008,15.5,23.2,1.2,6.7,-0.6,2.1,39
834,3/30/2008,15.2,23.2,0.6,7.6,-0.3,2.9,38
834,3/31/2008,15.2,23.2,-2.3,4,-2.4,0.4,38
834,4/1/2008,15,23.2,-0.5,8.3,-6.2,0.5,38
834,4/2/2008,15,23.2,-0.6,6.3,-1.4,1.8,37
834,4/3/2008,15,23.2,0.2,10.5,-2.4,3.1,36
834,4/4/2008,14.9,23.2,2.7,12.6,-1.7,4.8,35
834,4/5/2008,14.4,23.2,0.7,8.4,0.6,4,35
834,4/6/2008,14.3,23.2,1.7,9.2,-1,3.6,34
834,4/7/2008,14.3,23.2,-1.2,7.6,-1.8,2.4,33
834,4/8/2008,13.2,23.2,0,8.1,-4,1.6,32
834,4/9/2008,13,23.3,-3.4,5.1,-3.4,0.6,32
834,4/10/2008,12.8,23.3,-0.7,7.8,-5.4,0.9,31
834,4/11/2008,12,23.3,3.1,12.5,-2.8,4.6,29
834,4/12/2008,11.3,23.3,6.1,14.3,-0.5,7.1,28
834,4/13/2008,10.6,23.3,6.4,18.4,1.2,9.8,27
834,4/14/2008,10.2,23.3,9.7,18.3,3,10.6,24
834,4/15/2008,10,23.3,-1.8,11.8,-1.8,6.8,23
834,4/16/2008,9.9,23.3,-2,6.1,-4.8,0,23
834,4/17/2008,9.2,23.3,1.4,10.3,-4.4,2.7,21
834,4/18/2008,8.3,23.3,5.5,16.8,-1.4,7.2,19
834,4/19/2008,7.7,23.3,5.6,14.1,4.1,8.4,17
834,4/20/2008,7.1,23.3,-5.5,8.4,-5.5,3.8,17
834,4/21/2008,7.1,23.3,-5.2,4.1,-7.6,-2.4,17
834,4/22/2008,6.1,23.3,1.6,7.5,-5.9,1.2,14
834,4/23/2008,5.7,23.5,0.6,9.9,0.2,3.4,13
834,4/24/2008,5.3,23.6,-2.7,5.4,-2.7,1.3,12
834,4/25/2008,4.9,23.6,1.1,10.4,-6.2,2.3,10
834,4/26/2008,3.8,23.6,4.3,15.7,-1.3,6.9,8
834,4/27/2008,2.4,23.6,8.9,17,1.2,9.3,5
834,4/28/2008,1.4,23.6,8.4,19.5,4.4,11.3,2
834,4/29/2008,1.3,23.6,7.7,17.9,5.4,11.1,1
834,4/30/2008,0.2,23.6,1,11.1,0.9,6.5,0
834,5/1/2008,0,23.6,-1.3,8.6,-2,2.5,0
834,5/2/2008,0,23.6,2.5,12,-3.8,4.2,0
834,5/3/2008,0,23.6,3.1,14.9,0,6.5,0
834,5/4/2008,0,23.6,3.2,15.2,0.4,7.3,0
834,5/5/2008,0,23.6,4.1,14.8,0.7,6,0
834,5/6/2008,0,23.6,7.2,17.8,2.7,9.8,0
834,5/7/2008,0,23.6,8.6,18.8,3.8,11,0
834,5/8/2008,0,23.6,4.2,13.4,4,8.4,0
834,5/9/2008,0,23.6,3.5,15,0.9,7.8,0
834,5/10/2008,0,23.6,4.7,15,2.5,8.3,0
834,5/11/2008,0,23.6,8.4,18.6,1.4,10,0
834,5/12/2008,0,23.6,5.1,16.5,4.7,10.1,0
834,5/13/2008,0,23.6,3.5,11.9,1.6,6.3,0
834,5/14/2008,0,23.6,8.8,18,0.5,9.7,0
834,5/15/2008,0,23.6,10.8,18.4,6.3,12.5,0
834,5/16/2008,0,23.6,12.5,22.1,7.7,14.8,0
834,5/17/2008,0,23.6,12.1,26.9,11.5,18,0
834,5/18/2008,0,23.6,13.7,28.4,8.5,18.1,0
834,5/19/2008,0,23.6,11.9,27.1,9.7,17.7,0
834,5/20/2008,0,23.6,14.6,26.3,6.9,16.5,0
834,5/21/2008,0,23.6,2.9,20.3,2.9,12.9,0
834,5/22/2008,0,23.9,2.8,11.3,0.5,5.2,0
834,5/23/2008,0,24.2,2.1,8.7,0,3.5,0
834,5/24/2008,0,24.2,2.7,7.5,1.2,3.6,0
834,5/25/2008,0,24.3,1.3,6.1,1.3,3,0
834,5/26/2008,0,24.7,2.9,9.2,0.7,3.6,0
834,5/27/2008,0,24.8,3.6,8.3,2.6,5,0
834,5/28/2008,0,24.9,3.1,10,1.4,5.2,0
834,5/29/2008,0,24.9,1.3,10.2,1.1,4.7,0
834,5/30/2008,0,24.9,2.9,12.9,-0.4,5.7,0
834,5/31/2008,0,24.9,6.3,17.5,0.5,7.7,0
834,6/1/2008,0,24.9,7,16.3,4.8,10.1,0
834,6/2/2008,0,24.9,4.6,17,4.4,10.6,0
834,6/3/2008,0,24.9,6.9,18.6,1.6,10.2,0
834,6/4/2008,0,24.9,6.9,16.1,6.5,10.5,0
834,6/5/2008,0,24.9,3.5,11.5,2.9,7.4,0
834,6/6/2008,0,24.9,7.7,18.7,0.6,9.7,0
834,6/7/2008,0,24.9,3.3,16.9,3.3,10.4,0
834,6/8/2008,0,24.9,6.3,17,1.4,9,0
834,6/9/2008,0,24.9,9.8,21.9,2.4,12.1,0
834,6/10/2008,0,24.9,12.1,23.6,6.4,15.1,0
834,6/11/2008,0,24.9,4.4,19.6,4.5,13,0
834,6/12/2008,0,24.9,8,18,1.3,10,0
834,6/13/2008,0,24.9,10.9,20.9,4.5,12.9,0
834,6/14/2008,0,24.9,12.9,24.9,7.2,16.1,0
834,6/15/2008,0,24.9,11.6,24.6,8.5,16,0
834,6/16/2008,0,24.9,11.3,24.5,7.7,16.2,0
834,6/17/2008,0,24.9,10.7,25.1,9.8,16.7,0
834,6/18/2008,0,24.9,11.5,23.7,9,15.7,0
834,6/19/2008,0,24.9,9.5,23.1,8.8,15.6,0
834,6/20/2008,0,24.9,12.1,24.8,5.7,15.3,0
834,6/21/2008,0,24.9,15.1,25.6,11,18.4,0
834,6/22/2008,0,24.9,12.6,25.5,11.3,18.1,0
834,6/23/2008,0,24.9,12.1,23.1,10.9,16.8,0
834,6/24/2008,0,24.9,10.5,24.3,7.8,15.7,0
834,6/25/2008,0,24.9,11,25.7,7.1,15.5,0
834,6/26/2008,0,24.9,10.5,24.8,7.7,15.6,0
834,6/27/2008,0,24.9,13.9,26.2,7.4,16.5,0
834,6/28/2008,0,24.9,14.8,28,11.3,18.6,0
834,6/29/2008,0,24.9,14.4,27.7,11.3,18.8,0
834,6/30/2008,0,24.9,13.7,27.3,10.7,18.2,0
834,7/1/2008,0,24.9,12.3,25.2,10.7,17.3,0
834,7/2/2008,0,24.9,12.7,25.5,8.6,16.8,0
834,7/3/2008,0,24.9,12.5,26.7,8.2,17.2,0
834,7/4/2008,0,24.9,12.3,25.5,10.7,17.4,0
834,7/5/2008,0,24.9,11.7,21.5,10.5,15.5,0
834,7/6/2008,0,24.9,12.7,25.6,8.4,16.4,0
834,7/7/2008,0,24.9,15.6,26.9,8.8,17.9,0
834,7/8/2008,0,24.9,16.9,29,11.7,20.5,0
834,7/9/2008,0,24.9,17.7,29.4,13.5,21.2,0
834,7/10/2008,0,24.9,17.6,30.4,13.5,21.2,0
834,7/11/2008,0,24.9,16.4,29.6,12.8,20.3,0
834,7/12/2008,0,24.9,17.5,27.1,12.4,19.3,0
834,7/13/2008,0,24.9,15.9,29,12.2,19.7,0
834,7/14/2008,0,24.9,14.5,29,12.2,18.6,0
834,7/15/2008,0,25,13.6,26.2,11,18.1,0
834,7/16/2008,0,25,14.3,26.3,11.7,18.2,0
834,7/17/2008,0,25,12.8,25.7,12,18.3,0
834,7/18/2008,0,25,13.2,25.3,9.7,17.6,0
834,7/19/2008,0,25,12.6,27.5,10,18.4,0
834,7/20/2008,0,25,17.4,28.6,9.1,18.5,0
834,7/21/2008,0,25,14,26.4,13.7,17.6,0
834,7/22/2008,0,25,10.4,25.2,10.4,16.7,0
834,7/23/2008,0,25,11.2,24,9.6,16,0
834,7/24/2008,0,25,12.1,26,7.6,16.7,0
834,7/25/2008,0,25,14.8,27.3,7.8,17.4,0
834,7/26/2008,0,25,15.3,27.1,11.2,18.7,0
834,7/27/2008,0,25,14.2,26.8,14.1,19.2,0
834,7/28/2008,0,25,13.5,25.4,12.9,18.2,0
834,7/29/2008,0,25,13.4,27.2,12.7,19.5,0
834,7/30/2008,0,25,12.5,24.9,11.1,17.4,0
834,7/31/2008,0,25,13.7,25.8,11,17.6,0
834,8/1/2008,0,25,12.8,25.2,11.1,17.5,0
834,8/2/2008,0,25,15.2,27.1,10.8,18.2,0
834,8/3/2008,0,25,13.6,25.9,12.9,18.6,0
834,8/4/2008,0,25,14,25.3,11.7,18.1,0
834,8/5/2008,0,25,14.8,26.1,11,18.2,0
834,8/6/2008,0,25,16.6,26,13.4,18.7,0
834,8/7/2008,0,25,14.8,27.3,13.5,19.3,0
834,8/8/2008,0,25,14.4,27.1,12.1,18.7,0
834,8/9/2008,0,25,11.7,23.8,11.7,17.5,0
834,8/10/2008,0,25,10.8,22.9,10,15.7,0
834,8/11/2008,0,25,13.1,25.2,7.7,16.5,0
834,8/12/2008,0,25,14.2,28.6,9.6,18.3,0
834,8/13/2008,0,25,16.2,29,10.9,19.3,0
834,8/14/2008,0,25,16.9,31.1,11.7,20.7,0
834,8/15/2008,0,25,17.1,31.8,12.9,21.6,0
834,8/16/2008,0,25,18.7,32.1,13.6,21.7,0
834,8/17/2008,0,25,16.6,30.8,13.7,21.3,0
834,8/18/2008,0,25,14.6,28.2,13.5,19.5,0
834,8/19/2008,0,25,12.2,22.9,11.5,16.2,0
834,8/20/2008,0,25,9.5,20.9,7.8,13.3,0
834,8/21/2008,0,25,12.6,24.6,8.2,15.7,0
834,8/22/2008,0,25,12.9,25.4,12,17.6,0
834,8/23/2008,0,25,14.7,28,9.6,17.7,0
834,8/24/2008,0,25,15.6,28,11,18.9,0
834,8/25/2008,0,25,14.6,28.3,11.7,19.3,0
834,8/26/2008,0,25,12.2,25,12.2,18.1,0
834,8/27/2008,0,25,14.1,26.4,8.6,17.4,0
834,8/28/2008,0,25,16.4,29.9,9.5,19.4,0
834,8/29/2008,0,25,16.7,28.6,11.9,19.7,0
834,8/30/2008,0,25,17.6,30.4,13.2,20.6,0
834,8/31/2008,0,25,12.9,26.4,12.4,19.8,0
834,9/1/2008,0,25,5.3,18.3,5.4,12.6,0
834,9/2/2008,0,25,7.2,18,1.9,9.5,0
834,9/3/2008,0,25,10.7,24.1,4.7,13.9,0
834,9/4/2008,0,25,12.5,26.4,6.6,15.8,0
834,9/5/2008,0,25,14,27.5,9,17.4,0
834,9/6/2008,0,25,14.5,27.5,10.2,18.5,0
834,9/7/2008,0,25,14.6,29,10.8,18.6,0
834,9/8/2008,0,25,12.2,26.7,9.7,17.5,0
834,9/9/2008,0,25,16.5,26.4,8.7,17.1,0
834,9/10/2008,0,25,8.6,22.9,8.3,16.4,0
834,9/11/2008,0,25,10.7,22.2,5,13.5,0
834,9/12/2008,0,25,11.3,24.7,6.7,15.2,0
834,9/13/2008,0,25,12,25.7,8,15.9,0
834,9/14/2008,0,25,13.2,26.5,7.9,16.7,0
834,9/15/2008,0,25,12.7,26.9,9.3,17.5,0
834,9/16/2008,0,25,12.8,26.6,9.6,17.5,0
834,9/17/2008,0,25,11.6,26,9.5,15.4,0
834,9/18/2008,0,25,12.2,23.3,8.2,14.8,0
834,9/19/2008,0,25,12.2,22.3,10.1,15,0
834,9/20/2008,0,25,8,18.5,7.9,12.3,0
834,9/21/2008,0,25,4.5,17.2,3.4,9.5,0
834,9/22/2008,0,25,5.5,18.3,1.3,8.9,0
834,9/23/2008,0,25,8.2,18.6,2.8,10.2,0
834,9/24/2008,0,25,9.8,23,4.5,12.9,0
834,9/25/2008,0,25,12.4,22.9,8.5,14.8,0
834,9/26/2008,0,25,10.4,21.7,10.4,15,0
834,9/27/2008,0,25,10.8,23.5,6.5,14.5,0
834,9/28/2008,0,25,11.5,24.3,6.5,14.7,0
834,9/29/2008,0,25,12.9,24.7,8,15.8,0
834,9/30/2008,0,25,10.8,22.4,9.6,14.1,0
834,10/1/2008,0,0,12.4,23.2,8.5,14.8,0
834,10/2/2008,0,0,11.5,22.6,8.4,15,0
834,10/3/2008,0,0,10.1,15.3,10,12.1,0
834,10/4/2008,0,0.3,5.3,12.7,5.3,8.9,0
834,10/5/2008,0,0.5,5.2,8,4.4,5.9,0
834,10/6/2008,0,0.5,2.9,14.2,2.1,7.1,0
834,10/7/2008,0,0.5,7.9,21.3,0.5,9.8,0
834,10/8/2008,0,0.5,9.3,21.8,4,12.1,0
834,10/9/2008,0,0.6,8.9,21.4,5.3,12,0
834,10/10/2008,0,0.6,-1.5,13.6,-1.5,7.1,0
834,10/11/2008,0,0.6,-2.4,2.8,-4.7,-1.4,0
834,10/12/2008,0,0.6,-3.6,3.9,-3.9,-1.2,0
834,10/13/2008,0,0.7,0.9,6.2,-6.3,-0.3,0
834,10/14/2008,0,0.7,3,13.8,-0.4,5.6,0
834,10/15/2008,0,0.7,7.7,19.8,0.1,9.1,0
834,10/16/2008,0,0.7,6.1,19.8,2.7,10.3,0
834,10/17/2008,0,0.7,8.9,20.8,2.7,11,0
834,10/18/2008,0,0.7,7.8,21,5,11.6,0
834,10/19/2008,0,0.7,5.2,15.8,5,9.4,0
834,10/20/2008,0,0.7,5.2,16,2.7,8.1,0
834,10/21/2008,0,0.7,3.4,16,3.2,8.4,0
834,10/22/2008,0,0.7,3.1,14.3,0.8,6.6,0
834,10/23/2008,0,0.7,4.7,15.5,0.6,6.6,0
834,10/24/2008,0,0.7,6.8,21.4,1.9,10.2,0
834,10/25/2008,0,0.7,8.3,19.6,3.1,10.6,0
834,10/26/2008,0,0.7,9.2,21.4,4.2,11.7,0
834,10/27/2008,0,0.7,8.3,19.8,5.3,11.3,0
834,10/28/2008,0,0.7,8.4,20.4,4.6,11.2,0
834,10/29/2008,0,0.7,6.2,19.4,5.7,10.9,0
834,10/30/2008,0,0.7,7.3,18.8,3.6,10,0
834,10/31/2008,0,0.7,9.5,16.6,5.5,10.1,0
834,11/1/2008,0,1,7.5,10.5,4.6,7.1,0
834,11/2/2008,0,2.6,5.2,8.9,4.1,6.3,0
834,11/3/2008,0,3.1,1.8,5.2,1.3,2.7,0
834,11/4/2008,0.5,3.9,-0.6,3.7,-0.6,1.9,6
834,11/5/2008,0.6,4.4,-4.7,3.4,-4.7,-1.3,6
834,11/6/2008,0.6,4.4,1.8,6.9,-7.1,-1,4
834,11/7/2008,0.6,4.4,2.9,10.4,0.5,4.4,3
834,11/8/2008,0.4,4.4,2.9,12.2,0.8,5.3,4
834,11/9/2008,0.5,4.5,0.7,12.3,0.8,5.6,3
834,11/10/2008,0.6,4.6,-0.2,3.6,-0.6,1.2,3
834,11/11/2008,0.5,4.6,0.8,5.9,-2.5,1,2
834,11/12/2008,0.4,4.6,5.6,6.9,0.1,4,1
834,11/13/2008,0,4.6,5.1,12.2,4.1,7.9,0
834,11/14/2008,0,4.6,4.4,14.7,1.4,7.1,0
834,11/15/2008,0,4.6,3.6,12.1,3.6,6.5,0
834,11/16/2008,0,4.6,4.4,13.4,1.9,6.2,0
834,11/17/2008,0,4.6,6.2,17,1.8,8.2,0
834,11/18/2008,0,4.6,5.8,17.3,3.2,8.8,0
834,11/19/2008,0,4.6,5.8,16.6,3.9,8.7,0
